n,addr,raw_sample,scaled_sample,sd_out
3058,59,20038,15028,0
3059,60,20301,15225,1
3060,61,20561,15420,1
3061,62,20817,15612,1
3062,63,21068,15801,1
3063,64,21316,15987,1
3064,65,21560,16170,0
3065,66,21799,16349,0
3066,67,22035,16526,1
3067,68,22266,16699,1
3068,69,22493,16869,1
3069,70,22716,17037,1
3070,71,22935,17201,1
3071,72,23150,17362,1
3072,73,23360,17520,1
3073,74,23566,17674,0
3074,75,23768,17826,0
3075,76,23965,17973,1
3076,77,24158,18118,1
3077,78,24347,18260,1
3078,79,24531,18398,1
3079,80,24710,18532,1
3080,81,24886,18664,1
3081,82,25057,18792,0
3082,83,25223,18917,0
3083,84,25385,19038,1
3084,86,25543,19157,1
3085,87,25844,19383,1
3086,88,25988,19491,1
3087,89,26127,19595,1
3088,90,26262,19696,1
3089,91,26393,19794,1
3090,92,26519,19889,1
3091,93,26640,19980,0
3092,94,26757,20067,0
3093,95,26870,20152,1
3094,96,26978,20233,1
3095,97,27081,20310,1
3096,98,27180,20385,1
3097,99,27275,20456,1
3098,100,27365,20523,1
3099,101,27451,20588,1
3100,102,27532,20649,1
3101,103,27609,20706,1
3102,104,27681,20760,0
3103,105,27749,20811,0
3104,106,27813,20859,1
3105,107,27872,20904,1
3106,108,27927,20945,1
3107,109,27978,20983,1
3108,110,28024,21018,1
3109,111,28067,21050,1
3110,112,28105,21078,1
3111,113,28138,21103,1
3112,114,28168,21126,1
3113,115,28193,21144,0
3114,116,28215,21161,0
3115,117,28232,21174,1
3116,118,28245,21183,1
3117,119,28255,21191,1
3118,120,28260,21195,1
3119,121,28261,21195,1
3120,122,28259,21194,1
3121,123,28252,21189,1
3122,124,28242,21181,1
3123,125,28228,21171,1
3124,126,28211,21158,0
3125,127,28189,21141,0
3126,129,28164,21123,1
3127,130,28104,21078,1
3128,131,28068,21051,1
3129,132,28029,21021,1
3130,133,27987,20990,1
3131,134,27941,20955,1
3132,135,27892,20919,1
3133,136,27840,20880,1
3134,137,27785,20838,1
3135,138,27726,20794,0
3136,139,27665,20748,0
3137,140,27600,20700,1
3138,141,27533,20649,1
3139,142,27463,20597,1
3140,143,27390,20542,1
3141,144,27315,20486,1
3142,145,27237,20427,1
3143,146,27156,20367,1
3144,147,27073,20304,1
3145,148,26987,20240,1
3146,149,26900,20175,0
3147,150,26810,20107,0
3148,151,26717,20037,1
3149,152,26623,19967,1
3150,153,26527,19895,1
3151,154,26429,19821,1
3152,155,26330,19747,1
3153,156,26229,19671,1
3154,157,26126,19594,1
3155,158,26022,19516,1
3156,159,25917,19437,0
3157,160,25810,19357,0
3158,161,25703,19277,1
3159,162,25595,19196,1
3160,163,25486,19114,1
3161,164,25376,19032,1
3162,165,25267,18950,1
3163,166,25156,18867,1
3164,167,25046,18784,1
3165,168,24936,18702,1
3166,169,24826,18619,0
3167,171,24717,18537,0
3168,172,24501,18375,1
3169,173,24394,18295,1
3170,174,24289,18216,1
3171,175,24185,18138,1
3172,176,24084,18063,1
3173,177,23984,17988,1
3174,178,23886,17914,1
3175,179,23791,17843,0
3176,180,23699,17774,0
3177,181,23610,17707,1
3178,182,23525,17643,1
3179,183,23443,17582,1
3180,184,23365,17523,1
3181,185,23292,17469,1
3182,186,23223,17417,1
3183,187,23159,17369,1
3184,188,23100,17325,0
3185,189,23047,17285,0
3186,190,22999,17249,1
3187,191,22958,17218,1
3188,192,22924,17193,1
3189,193,22896,17172,1
3190,194,22875,17156,1
3191,195,22862,17146,1
3192,196,22856,17142,0
3193,197,22859,17144,0
3194,198,22870,17152,1
3195,199,22889,17166,1
3196,200,22918,17188,1
3197,201,22955,17216,1
3198,202,23002,17251,1
3199,203,23058,17293,1
3200,204,23124,17343,0
3201,205,23199,17399,0
3202,206,23285,17463,1
3203,207,23381,17535,1
3204,208,23486,17614,1
3205,209,23602,17701,1
3206,210,23728,17796,1
3207,211,23864,17898,1
3208,212,24010,18007,1
3209,214,24166,18124,0
3210,215,24508,18381,0
3211,216,24692,18519,1
3212,217,24886,18664,1
3213,218,25089,18816,1
3214,219,25300,18975,1
3215,220,25519,19139,1
3216,221,25745,19308,1
3217,222,25978,19483,1
3218,223,26218,19663,0
3219,224,26464,19848,0
3220,225,26715,20036,1
3221,226,26971,20228,1
3222,227,27230,20422,1
3223,228,27493,20619,1
3224,229,27758,20818,1
3225,230,28024,21018,1
3226,231,28292,21219,1
3227,232,28559,21419,1
3228,233,28826,21619,1
3229,234,29090,21817,0
3230,235,29352,22014,0
3231,236,29611,22208,1
3232,237,29865,22398,1
3233,238,30113,22584,1
3234,239,30355,22766,1
3235,240,30590,22942,1
3236,241,30817,23112,1
3237,242,31035,23276,1
3238,243,31243,23432,1
3239,244,31441,23580,1
3240,245,31628,23721,1
3241,246,31802,23851,1
3242,247,31964,23973,0
3243,248,32112,24084,0
3244,249,32247,24185,1
3245,250,32367,24275,1
3246,251,32471,24353,1
3247,252,32561,24420,1
3248,253,32635,24476,1
3249,254,32692,24519,1
3250,255,32734,24550,1
3251,257,32759,24569,1
3252,258,32759,24569,1
3253,259,32734,24550,1
3254,260,32692,24519,1
3255,261,32635,24476,1
3256,262,32561,24420,1
3257,263,32471,24353,0
3258,264,32367,24275,0
3259,265,32247,24185,1
3260,266,32112,24084,1
3261,267,31964,23973,1
3262,268,31802,23851,1
3263,269,31628,23721,1
3264,270,31441,23580,1
3265,271,31243,23432,1
3266,272,31035,23276,1
3267,273,30817,23112,1
3268,274,30590,22942,1
3269,275,30355,22766,1
3270,276,30113,22584,1
3271,277,29865,22398,1
3272,278,29611,22208,0
3273,279,29352,22014,0
3274,280,29090,21817,1
3275,281,28826,21619,1
3276,282,28559,21419,1
3277,283,28292,21219,1
3278,284,28024,21018,1
3279,285,27758,20818,1
3280,286,27493,20619,1
3281,287,27230,20422,1
3282,288,26971,20228,1
3283,289,26715,20036,0
3284,290,26464,19848,0
3285,291,26218,19663,1
3286,292,25978,19483,1
3287,293,25745,19308,1
3288,294,25519,19139,1
3289,295,25300,18975,1
3290,296,25089,18816,1
3291,297,24886,18664,1
3292,299,24692,18519,1
3293,300,24332,18249,0
3294,301,24166,18124,0
3295,302,24010,18007,1
3296,303,23864,17898,1
3297,304,23728,17796,1
3298,305,23602,17701,1
3299,306,23486,17614,1
3300,307,23381,17535,1
3301,308,23285,17463,1
3302,309,23199,17399,0
3303,310,23124,17343,0
3304,311,23058,17293,1
3305,312,23002,17251,1
3306,313,22955,17216,1
3307,314,22918,17188,1
3308,315,22889,17166,1
3309,316,22870,17152,1
3310,317,22859,17144,1
3311,318,22856,17142,0
3312,319,22862,17146,0
3313,320,22875,17156,1
3314,321,22896,17172,1
3315,322,22924,17193,1
3316,323,22958,17218,1
3317,324,22999,17249,1
3318,325,23047,17285,1
3319,326,23100,17325,0
3320,327,23159,17369,0
3321,328,23223,17417,1
3322,329,23292,17469,1
3323,330,23365,17523,1
3324,331,23443,17582,1
3325,332,23525,17643,1
3326,333,23610,17707,1
3327,334,23699,17774,0
3328,335,23791,17843,0
3329,336,23886,17914,1
3330,337,23984,17988,1
3331,338,24084,18063,1
3332,339,24185,18138,1
3333,340,24289,18216,1
3334,342,24394,18295,1
3335,343,24609,18456,1
3336,344,24717,18537,0
3337,345,24826,18619,0
3338,346,24936,18702,1
3339,347,25046,18784,1
3340,348,25156,18867,1
3341,349,25267,18950,1
3342,350,25376,19032,1
3343,351,25486,19114,1
3344,352,25595,19196,1
3345,353,25703,19277,1
3346,354,25810,19357,0
3347,355,25917,19437,0
3348,356,26022,19516,1
3349,357,26126,19594,1
3350,358,26229,19671,1
3351,359,26330,19747,1
3352,360,26429,19821,1
3353,361,26527,19895,1
3354,362,26623,19967,1
3355,363,26717,20037,1
3356,364,26810,20107,0
3357,365,26900,20175,0
3358,366,26987,20240,1
3359,367,27073,20304,1
3360,368,27156,20367,1
3361,369,27237,20427,1
3362,370,27315,20486,1
3363,371,27390,20542,1
3364,372,27463,20597,1
3365,373,27533,20649,1
3366,374,27600,20700,0
3367,375,27665,20748,0
3368,376,27726,20794,1
3369,377,27785,20838,1
3370,378,27840,20880,1
3371,379,27892,20919,1
3372,380,27941,20955,1
3373,381,27987,20990,1
3374,382,28029,21021,1
3375,383,28068,21051,1
3376,385,28104,21078,1
3377,386,28164,21123,0
3378,387,28189,21141,0
3379,388,28211,21158,1
3380,389,28228,21171,1
3381,390,28242,21181,1
3382,391,28252,21189,1
3383,392,28259,21194,1
3384,393,28261,21195,1
3385,394,28260,21195,1
3386,395,28255,21191,1
3387,396,28245,21183,1
3388,397,28232,21174,0
3389,398,28215,21161,0
3390,399,28193,21144,1
3391,400,28168,21126,1
3392,401,28138,21103,1
3393,402,28105,21078,1
3394,403,28067,21050,1
3395,404,28024,21018,1
3396,405,27978,20983,1
3397,406,27927,20945,1
3398,407,27872,20904,1
3399,408,27813,20859,1
3400,409,27749,20811,0
3401,410,27681,20760,0
3402,411,27609,20706,1
3403,412,27532,20649,1
3404,413,27451,20588,1
3405,414,27365,20523,1
3406,415,27275,20456,1
3407,416,27180,20385,1
3408,417,27081,20310,1
3409,418,26978,20233,1
3410,419,26870,20152,0
3411,420,26757,20067,0
3412,421,26640,19980,1
3413,422,26519,19889,1
3414,423,26393,19794,1
3415,424,26262,19696,1
3416,425,26127,19595,1
3417,427,25988,19491,1
3418,428,25696,19272,1
3419,429,25543,19157,1
3420,430,25385,19038,1
3421,431,25223,18917,0
3422,432,25057,18792,0
3423,433,24886,18664,1
3424,434,24710,18532,1
3425,435,24531,18398,1
3426,436,24347,18260,1
3427,437,24158,18118,1
3428,438,23965,17973,1
3429,439,23768,17826,1
3430,440,23566,17674,0
3431,441,23360,17520,0
3432,442,23150,17362,1
3433,443,22935,17201,1
3434,444,22716,17037,1
3435,445,22493,16869,1
3436,446,22266,16699,1
3437,447,22035,16526,1
3438,448,21799,16349,0
3439,449,21560,16170,0
3440,450,21316,15987,1
3441,451,21068,15801,1
3442,452,20817,15612,1
3443,453,20561,15420,1
3444,454,20301,15225,1
3445,455,20038,15028,1
3446,456,19771,14828,0
3447,457,19499,14624,0
3448,458,19225,14418,1
3449,459,18946,14209,1
3450,460,18664,13998,1
3451,461,18378,13783,1
3452,462,18088,13566,1
3453,463,17795,13346,0
3454,464,17499,13124,0
3455,465,17199,12899,1
3456,466,16896,12672,1
3457,467,16589,12441,1
3458,468,16279,12209,1
3459,470,15966,11974,1
3460,471,15331,11498,0
3461,472,15009,11256,0
3462,473,14683,11012,1
3463,474,14355,10766,1
3464,475,14024,10518,1
3465,476,13690,10267,1
3466,477,13353,10014,0
3467,478,13014,9760,0
3468,479,12672,9504,1
3469,480,12328,9246,1
3470,481,11981,8985,1
3471,482,11632,8724,1
3472,483,11280,8460,0
3473,484,10926,8194,0
3474,485,10570,7927,0
3475,486,10211,7658,1
3476,487,9851,7388,1
3477,488,9489,7116,1
3478,489,9125,6843,1
3479,490,8758,6568,1
3480,491,8391,6293,0
3481,492,8021,6015,0
3482,493,7650,5737,0
3483,494,7277,5457,1
3484,495,6903,5177,1
3485,496,6527,4895,1
3486,497,6150,4612,1
3487,498,5772,4329,0
3488,499,5392,4044,0
3489,500,5012,3759,0
3490,501,4630,3472,1
3491,502,4248,3186,1
3492,503,3864,2898,1
3493,504,3480,2610,1
3494,505,3095,2321,0
3495,506,2710,2032,0
3496,507,2324,1743,0
3497,508,1937,1452,1
3498,509,1550,1162,1
3499,510,1163,872,1
3500,511,775,581,0
3501,513,388,291,0
3502,514,-388,32767,0
3503,515,-775,32767,1
3504,516,-1163,32767,1
3505,517,-1550,32767,1
3506,518,-1937,32767,1
3507,519,-2324,32767,1
3508,520,-2710,32767,1
3509,521,-3095,32767,1
3510,522,-3480,32767,1
3511,523,-3864,32767,1
3512,524,-4248,32767,1
3513,525,-4630,32767,1
3514,526,-5012,32767,1
3515,527,-5392,32767,1
3516,528,-5772,32767,1
3517,529,-6150,32767,1
3518,530,-6527,32767,1
3519,531,-6903,32767,1
3520,532,-7277,32767,1
3521,533,-7650,32767,1
3522,534,-8021,32767,1
3523,535,-8391,32767,1
3524,536,-8758,32767,1
3525,537,-9125,32767,1
3526,538,-9489,32767,1
3527,539,-9851,32767,1
3528,540,-10211,32767,1
3529,541,-10570,32767,1
3530,542,-10926,32767,1
3531,543,-11280,32767,1
3532,544,-11632,32767,1
3533,545,-11981,32767,1
3534,546,-12328,32767,1
3535,547,-12672,32767,1
3536,548,-13014,32767,1
3537,549,-13353,32767,1
3538,550,-13690,32767,1
3539,551,-14024,32767,1
3540,552,-14355,32767,1
3541,553,-14683,32767,1
3542,555,-15009,32767,1
3543,556,-15650,32767,1
3544,557,-15966,32767,1
3545,558,-16279,32767,1
3546,559,-16589,32767,1
3547,560,-16896,32767,1
3548,561,-17199,32767,1
3549,562,-17499,32767,1
3550,563,-17795,32767,1
3551,564,-18088,32767,1
3552,565,-18378,32767,1
3553,566,-18664,32767,1
3554,567,-18946,32767,1
3555,568,-19225,32767,1
3556,569,-19499,32767,1
3557,570,-19771,32767,1
3558,571,-20038,32767,1
3559,572,-20301,32767,1
3560,573,-20561,32767,1
3561,574,-20817,32767,1
3562,575,-21068,32767,1
3563,576,-21316,32767,1
3564,577,-21560,32767,1
3565,578,-21799,32767,1
3566,579,-22035,32767,1
3567,580,-22266,32767,1
3568,581,-22493,32767,1
3569,582,-22716,32767,1
3570,583,-22935,32767,1
3571,584,-23150,32767,1
3572,585,-23360,32767,1
3573,586,-23566,32767,1
3574,587,-23768,32767,1
3575,588,-23965,32767,1
3576,589,-24158,32767,1
3577,590,-24347,32767,1
3578,591,-24531,32767,1
3579,592,-24710,32767,1
3580,593,-24886,32767,1
3581,594,-25057,32767,1
3582,595,-25223,32767,1
3583,596,-25385,32767,1
3584,598,-25543,32767,1
3585,599,-25844,32767,1
3586,600,-25988,32767,1
3587,601,-26127,32767,1
3588,602,-26262,32767,1
3589,603,-26393,32767,1
3590,604,-26519,32767,1
3591,605,-26640,32767,1
3592,606,-26757,32767,1
3593,607,-26870,32767,1
3594,608,-26978,32767,1
3595,609,-27081,32767,1
3596,610,-27180,32767,1
3597,611,-27275,32767,1
3598,612,-27365,32767,1
3599,613,-27451,32767,1
3600,614,-27532,32767,1
3601,615,-27609,32767,1
3602,616,-27681,32767,1
3603,617,-27749,32767,1
3604,618,-27813,32767,1
3605,619,-27872,32767,1
3606,620,-27927,32767,1
3607,621,-27978,32767,1
3608,622,-28024,32767,1
3609,623,-28067,32767,1
3610,624,-28104,32767,1
3611,625,-28138,32767,1
3612,626,-28168,32767,1
3613,627,-28193,32767,1
3614,628,-28215,32767,1
3615,629,-28232,32767,1
3616,630,-28245,32767,1
3617,631,-28254,32767,1
3618,632,-28260,32767,1
3619,633,-28261,32767,1
3620,634,-28258,32767,1
3621,635,-28252,32767,1
3622,636,-28242,32767,1
3623,637,-28228,32767,1
3624,638,-28210,32767,1
3625,639,-28188,32767,1
3626,641,-28163,32767,1
3627,642,-28102,32767,1
3628,643,-28067,32767,1
3629,644,-28028,32767,1
3630,645,-27985,32767,1
3631,646,-27939,32767,1
3632,647,-27890,32767,1
3633,648,-27837,32767,1
3634,649,-27782,32767,1
3635,650,-27723,32767,1
3636,651,-27661,32767,1
3637,652,-27596,32767,1
3638,653,-27528,32767,1
3639,654,-27457,32767,1
3640,655,-27383,32767,1
3641,656,-27307,32767,1
3642,657,-27227,32767,1
3643,658,-27145,32767,1
3644,659,-27061,32767,1
3645,660,-26974,32767,1
3646,661,-26884,32767,1
3647,662,-26792,32767,1
3648,663,-26697,32767,1
3649,664,-26600,32767,1
3650,665,-26501,32767,1
3651,666,-26400,32767,1
3652,667,-26297,32767,1
3653,668,-26191,32767,1
3654,669,-26084,32767,1
3655,670,-25975,32767,1
3656,671,-25863,32767,1
3657,672,-25750,32767,1
3658,673,-25636,32767,1
3659,674,-25519,32767,1
3660,675,-25401,32767,1
3661,676,-25282,32767,1
3662,677,-25161,32767,1
3663,678,-25039,32767,1
3664,679,-24915,32767,1
3665,680,-24790,32767,1
3666,681,-24664,32767,1
3667,683,-24537,32767,1
3668,684,-24280,32767,1
3669,685,-24150,32767,1
3670,686,-24019,32767,1
3671,687,-23888,32767,1
3672,688,-23755,32767,1
3673,689,-23623,32767,1
3674,690,-23489,32767,1
3675,691,-23355,32767,1
3676,692,-23221,32767,1
3677,693,-23086,32767,1
3678,694,-22952,32767,1
3679,695,-22816,32767,1
3680,696,-22681,32767,1
3681,697,-22546,32767,1
3682,698,-22411,32767,1
3683,699,-22276,32767,1
3684,700,-22140,32767,1
3685,701,-22006,32767,1
3686,702,-21871,32767,1
3687,703,-21737,32767,1
3688,704,-21603,32767,1
3689,705,-21470,32767,1
3690,706,-21337,32767,1
3691,707,-21205,32767,1
3692,708,-21073,32767,1
3693,709,-20942,32767,1
3694,710,-20812,32767,1
3695,711,-20683,32767,1
3696,712,-20555,32767,1
3697,713,-20428,32767,1
3698,714,-20302,32767,1
3699,715,-20177,32767,1
3700,716,-20053,32767,1
3701,717,-19930,32767,1
3702,718,-19809,32767,1
3703,719,-19689,32767,1
3704,720,-19570,32767,1
3705,721,-19453,32767,1
3706,722,-19337,32767,1
3707,723,-19223,32767,1
3708,724,-19110,32767,1
3709,726,-18999,32767,1
3710,727,-18783,32767,1
3711,728,-18677,32767,1
3712,729,-18573,32767,1
3713,730,-18471,32767,1
3714,731,-18372,32767,1
3715,732,-18274,32767,1
3716,733,-18178,32767,1
3717,734,-18084,32767,1
3718,735,-17993,32767,1
3719,736,-17903,32767,1
3720,737,-17816,32767,1
3721,738,-17731,32767,1
3722,739,-17649,32767,1
3723,740,-17568,32767,1
3724,741,-17490,32767,1
3725,742,-17415,32767,1
3726,743,-17342,32767,1
3727,744,-17271,32767,1
3728,745,-17203,32767,1
3729,746,-17138,32767,1
3730,747,-17075,32767,1
3731,748,-17014,32767,1
3732,749,-16956,32767,1
3733,750,-16901,32767,1
3734,751,-16849,32767,1
3735,752,-16799,32767,1
3736,753,-16752,32767,1
3737,754,-16708,32767,1
3738,755,-16666,32767,1
3739,756,-16628,32767,1
3740,757,-16592,32767,1
3741,758,-16559,32767,1
3742,759,-16528,32767,1
3743,760,-16501,32767,1
3744,761,-16476,32767,1
3745,762,-16455,32767,1
3746,763,-16436,32767,1
3747,764,-16420,32767,1
3748,765,-16407,32767,1
3749,766,-16397,32767,1
3750,767,-16389,32767,1
3751,769,-16385,32767,1
3752,770,-16385,32767,1
3753,771,-16389,32767,1
3754,772,-16397,32767,1
3755,773,-16407,32767,1
3756,774,-16420,32767,1
3757,775,-16436,32767,1
3758,776,-16455,32767,1
3759,777,-16476,32767,1
3760,778,-16501,32767,1
3761,779,-16528,32767,1
3762,780,-16559,32767,1
3763,781,-16592,32767,1
3764,782,-16628,32767,1
3765,783,-16666,32767,1
3766,784,-16708,32767,1
3767,785,-16752,32767,1
3768,786,-16799,32767,1
3769,787,-16849,32767,1
3770,788,-16901,32767,1
3771,789,-16956,32767,1
3772,790,-17014,32767,1
3773,791,-17075,32767,1
3774,792,-17138,32767,1
3775,793,-17203,32767,1
3776,794,-17271,32767,1
3777,795,-17342,32767,1
3778,796,-17415,32767,1
3779,797,-17490,32767,1
3780,798,-17568,32767,1
3781,799,-17649,32767,1
3782,800,-17731,32767,1
3783,801,-17816,32767,1
3784,802,-17903,32767,1
3785,803,-17993,32767,1
3786,804,-18084,32767,1
3787,805,-18178,32767,1
3788,806,-18274,32767,1
3789,807,-18372,32767,1
3790,808,-18471,32767,1
3791,809,-18573,32767,1
3792,811,-18677,32767,1
3793,812,-18890,32767,1
3794,813,-18999,32767,1
3795,814,-19110,32767,1
3796,815,-19223,32767,1
3797,816,-19337,32767,1
3798,817,-19453,32767,1
3799,818,-19570,32767,1
3800,819,-19689,32767,1
3801,820,-19809,32767,1
3802,821,-19930,32767,1
3803,822,-20053,32767,1
3804,823,-20177,32767,1
3805,824,-20302,32767,1
3806,825,-20428,32767,1
3807,826,-20555,32767,1
3808,827,-20683,32767,1
3809,828,-20812,32767,1
3810,829,-20942,32767,1
3811,830,-21073,32767,1
3812,831,-21205,32767,1
3813,832,-21337,32767,1
3814,833,-21470,32767,1
3815,834,-21603,32767,1
3816,835,-21737,32767,1
3817,836,-21871,32767,1
3818,837,-22006,32767,1
3819,838,-22140,32767,1
3820,839,-22276,32767,1
3821,840,-22411,32767,1
3822,841,-22546,32767,1
3823,842,-22681,32767,1
3824,843,-22816,32767,1
3825,844,-22952,32767,1
3826,845,-23086,32767,1
3827,846,-23221,32767,1
3828,847,-23355,32767,1
3829,848,-23489,32767,1
3830,849,-23623,32767,1
3831,850,-23755,32767,1
3832,851,-23888,32767,1
3833,852,-24019,32767,1
3834,854,-24150,32767,1
3835,855,-24409,32767,1
3836,856,-24537,32767,1
3837,857,-24664,32767,1
3838,858,-24790,32767,1
3839,859,-24915,32767,1
3840,860,-25039,32767,1
3841,861,-25161,32767,1
3842,862,-25282,32767,1
3843,863,-25401,32767,1
3844,864,-25519,32767,1
3845,865,-25636,32767,1
3846,866,-25750,32767,1
3847,867,-25863,32767,1
3848,868,-25975,32767,1
3849,869,-26084,32767,1
3850,870,-26191,32767,1
3851,871,-26297,32767,1
3852,872,-26400,32767,1
3853,873,-26501,32767,1
3854,874,-26600,32767,1
3855,875,-26697,32767,1
3856,876,-26792,32767,1
3857,877,-26884,32767,1
3858,878,-26974,32767,1
3859,879,-27061,32767,1
3860,880,-27145,32767,1
3861,881,-27227,32767,1
3862,882,-27307,32767,1
3863,883,-27383,32767,1
3864,884,-27457,32767,1
3865,885,-27528,32767,1
3866,886,-27596,32767,1
3867,887,-27661,32767,1
3868,888,-27723,32767,1
3869,889,-27782,32767,1
3870,890,-27837,32767,1
3871,891,-27890,32767,1
3872,892,-27939,32767,1
3873,893,-27985,32767,1
3874,894,-28028,32767,1
3875,895,-28067,32767,1
3876,897,-28102,32767,1
3877,898,-28163,32767,1
3878,899,-28188,32767,1
3879,900,-28210,32767,1
3880,901,-28228,32767,1
3881,902,-28242,32767,1
3882,903,-28252,32767,1
3883,904,-28258,32767,1
3884,905,-28261,32767,1
3885,906,-28260,32767,1
3886,907,-28254,32767,1
3887,908,-28245,32767,1
3888,909,-28232,32767,1
3889,910,-28215,32767,1
3890,911,-28193,32767,1
3891,912,-28168,32767,1
3892,913,-28138,32767,1
3893,914,-28104,32767,1
3894,915,-28067,32767,1
3895,916,-28024,32767,1
3896,917,-27978,32767,1
3897,918,-27927,32767,1
3898,919,-27872,32767,1
3899,920,-27813,32767,1
3900,921,-27749,32767,1
3901,922,-27681,32767,1
3902,923,-27609,32767,1
3903,924,-27532,32767,1
3904,925,-27451,32767,1
3905,926,-27365,32767,1
3906,927,-27275,32767,1
3907,928,-27180,32767,1
3908,929,-27081,32767,1
3909,930,-26978,32767,1
3910,931,-26870,32767,1
3911,932,-26757,32767,1
3912,933,-26640,32767,1
3913,934,-26519,32767,1
3914,935,-26393,32767,1
3915,936,-26262,32767,1
3916,937,-26127,32767,1
3917,939,-25988,32767,1
3918,940,-25696,32767,1
3919,941,-25543,32767,1
3920,942,-25385,32767,1
3921,943,-25223,32767,1
3922,944,-25057,32767,1
3923,945,-24886,32767,1
3924,946,-24710,32767,1
3925,947,-24531,32767,1
3926,948,-24347,32767,1
3927,949,-24158,32767,1
3928,950,-23965,32767,1
3929,951,-23768,32767,1
3930,952,-23566,32767,1
3931,953,-23360,32767,1
3932,954,-23150,32767,1
3933,955,-22935,32767,1
3934,956,-22716,32767,1
3935,957,-22493,32767,1
3936,958,-22266,32767,1
3937,959,-22035,32767,1
3938,960,-21799,32767,1
3939,961,-21560,32767,1
3940,962,-21316,32767,1
3941,963,-21068,32767,1
3942,964,-20817,32767,1
3943,965,-20561,32767,1
3944,966,-20301,32767,1
3945,967,-20038,32767,1
3946,968,-19771,32767,1
3947,969,-19499,32767,1
3948,970,-19225,32767,1
3949,971,-18946,32767,1
3950,972,-18664,32767,1
3951,973,-18378,32767,1
3952,974,-18088,32767,1
3953,975,-17795,32767,1
3954,976,-17499,32767,1
3955,977,-17199,32767,1
3956,978,-16896,32767,1
3957,979,-16589,32767,1
